timestamp,ax,ay,az,gx,gy,gz,Label1,Label2,Label3
1.72313E+12,-8007,-1630,2796,2644,422,-133,1,7,11
1.72313E+12,-7953,-1570,2758,2637,452,-158,1,7,11
1.72313E+12,-7957,-1551,2756,2277,799,-156,1,7,11
1.72313E+12,-7975,-1547,2772,2239,853,-130,1,7,11
1.72313E+12,-7996,-1542,2810,2380,872,-342,1,7,11
1.72313E+12,-7994,-1540,3095,2311,843,-299,1,7,11
1.72313E+12,-7979,-1269,3079,1992,794,-284,1,7,11
1.72313E+12,-8012,-1260,2795,2162,777,-294,1,7,11
1.72313E+12,-7810,-1262,2791,1788,505,-296,1,7,11
1.72313E+12,-7851,-1273,2797,1679,465,-269,1,7,11
1.72313E+12,-7881,-1267,2798,1839,422,23,1,7,11
1.72313E+12,-7888,-1232,2777,1529,613,81,1,7,11
1.72313E+12,-7854,-1180,2718,1444,536,121,1,7,11
1.72313E+12,-7856,-1377,2928,1583,234,111,1,7,11
1.72313E+12,-7862,-1311,2913,1174,184,117,1,7,11
1.72313E+12,-7866,-1012,2921,993,374,-113,1,7,11
1.72313E+12,-7869,-993,2698,1059,295,-89,1,7,11
1.72313E+12,-7857,-992,2733,642,-51,-58,1,7,11
1.72313E+12,-7994,-1300,3091,528,7,266,1,7,11
1.72313E+12,-7664,-1343,3141,175,-287,-1,1,7,11
1.72313E+12,-7663,-1183,2983,399,-29,-360,1,7,11
1.72313E+12,-7967,-1339,2969,463,-26,-176,1,7,11
1.72313E+12,-7850,-900,3015,-68,31,-517,1,7,11
1.72313E+12,-7858,-950,3048,-297,-275,-256,1,7,11
1.72313E+12,-7568,-1464,3385,-850,-189,-623,1,7,11
1.72313E+12,-7778,-1806,3393,-883,-160,-453,1,7,11
1.72313E+12,-7705,-1706,3335,-1047,-238,-653,1,7,11
1.72313E+12,-7705,-1722,3334,-1151,-222,-650,1,7,11
1.72313E+12,-7656,-1666,2985,-1278,-246,-260,1,7,11
1.72313E+12,-7671,-1910,2979,-1570,-537,290,1,7,11
1.72313E+12,-7765,-1952,3057,-1302,-224,386,1,7,11
1.72313E+12,-7749,-1980,3036,-1145,-186,191,1,7,11
1.72313E+12,-7812,-2170,3355,-864,-404,290,1,7,11
1.72313E+12,-7812,-1947,3250,-782,-830,183,1,7,11
1.72313E+12,-7068,-2233,3571,915,-584,611,1,7,11
1.72313E+12,-7234,-2630,3889,1897,83,102,1,7,11
1.72313E+12,-8033,-1578,3586,4316,1037,-2040,1,7,11
1.72313E+12,-7907,-1088,3301,4322,869,-2334,1,7,11
1.72313E+12,-7904,-236,3615,1314,-642,-665,1,7,11
1.72313E+12,-8050,-827,3699,520,-712,-432,1,7,11
1.72313E+12,-7300,-2160,3730,-1394,-1299,-501,1,7,11
1.72313E+12,-7440,-2031,3846,-1228,-1337,-865,1,7,11
1.72313E+12,-7197,-2217,4106,240,-608,-1552,1,7,11
1.72313E+12,-7069,-2408,3831,667,38,-1271,1,7,11
1.72313E+12,-7530,-2586,4167,1730,572,-832,1,7,11
1.72313E+12,-7491,-2659,4149,1712,214,-863,1,7,11
1.72313E+12,-7372,-2257,3494,465,111,-773,1,7,11
1.72313E+12,-7742,-2228,3495,249,-81,-563,1,7,11
1.72313E+12,-7134,-1949,3324,798,-81,345,1,7,11
1.72313E+12,-7143,-2037,3631,396,330,-267,1,7,11
1.72313E+12,-7573,-2098,3250,1016,415,-1618,1,7,11
1.72313E+12,-7917,-2065,3262,1166,394,-1165,1,7,11
1.72313E+12,-7516,-2683,3686,-311,-849,-367,1,7,11
1.72313E+12,-7492,-2836,3494,-784,-887,-538,1,7,11
1.72313E+12,-7635,-2501,3945,-1295,-48,183,1,7,11
1.72313E+12,-7825,-2625,3754,-1122,298,769,1,7,11
1.72313E+12,-7343,-1417,3844,-635,-228,1187,1,7,11
1.72313E+12,-7501,-1565,3868,-591,-370,1006,1,7,11
1.72313E+12,-7428,-1467,3837,-228,-57,694,1,7,11
1.72313E+12,-7162,-1880,3815,-612,105,502,1,7,11
1.72313E+12,-7723,-1733,4181,-1448,131,396,1,7,11
1.72313E+12,-7360,-1718,3979,-1793,292,877,1,7,11
1.72313E+12,-7142,-1422,4043,-1908,-636,475,1,7,11
1.72313E+12,-7284,-1437,4067,-1848,-866,774,1,7,11
1.72313E+12,-6050,-2114,4081,-1570,-821,151,1,7,11
1.72313E+12,-6083,-2026,4451,-1469,-480,104,1,7,11
1.72313E+12,-7271,-2662,5156,-1546,-488,-831,1,7,11
1.72313E+12,-7537,-2275,5194,-1147,-602,-416,1,7,11
1.72313E+12,-7827,-1539,4775,569,381,1327,1,7,11
1.72313E+12,-7943,-1296,4571,446,211,1283,1,7,11
1.72313E+12,-6868,-1431,4621,-258,59,-388,1,7,11
1.72313E+12,-6883,-1438,4609,-342,-274,-831,1,7,11
1.72313E+12,-7198,-2052,4943,-208,-783,756,1,7,11
1.72313E+12,-7512,-1304,5209,-91,-1142,503,1,7,11
1.72313E+12,-7043,-1002,5122,122,-1023,833,1,7,11
1.72313E+12,-6828,-1487,5209,-233,-521,-830,1,7,11
1.72313E+12,-6861,-1525,5188,-361,-341,-684,1,7,11
1.72313E+12,-6811,-1585,5166,-22,188,-462,1,7,11
1.72313E+12,-6861,-1541,4860,-14,249,-789,1,7,11
1.72313E+12,-7215,-1876,4949,-294,215,-402,1,7,11
1.72313E+12,-6998,-1681,4541,-329,-114,-465,1,7,11
1.72313E+12,-7748,-2173,4759,-98,131,93,1,7,11
1.72313E+12,-7607,-2106,4856,809,158,220,1,7,11
1.72313E+12,-6810,-1980,5279,1491,-1,-164,1,7,11
1.72313E+12,-6799,-2172,5256,2127,274,-740,1,7,11
1.72313E+12,-6962,-1496,4701,1851,634,-2230,1,7,11
1.72313E+12,-6861,-1864,4485,1398,403,-2254,1,7,11
1.72313E+12,-7062,-2101,4509,-157,49,-752,1,7,11
1.72313E+12,-7254,-2144,4511,-290,-276,-563,1,7,11
1.72313E+12,-6894,-2127,4710,-387,-317,79,1,7,11
1.72313E+12,-6865,-2139,4683,-471,-279,347,1,7,11
1.72313E+12,-6853,-2148,4667,-825,43,554,1,7,11
1.72313E+12,-6866,-1934,4682,-871,99,470,1,7,11
1.72313E+12,-6796,-2009,4726,-642,-110,806,1,7,11
1.72313E+12,-6826,-2027,4519,-824,-9,504,1,7,11
1.72313E+12,-6857,-2004,4542,-436,325,437,1,7,11
1.72313E+12,-6894,-1987,4550,-566,132,592,1,7,11
1.72313E+12,-7206,-2115,4726,-384,207,235,1,7,11
