timestamp,ax,ay,az,gx,gy,gz,Label1,Label2,Label3
1.72313E+12,-5983,-4727,4687,-765,-1099,-516,1,7,11
1.72313E+12,-5996,-4727,4704,-1035,-1061,-553,1,7,11
1.72313E+12,-5762,-4485,4722,-1052,-1039,-575,1,7,11
1.72313E+12,-6015,-4495,4727,-1057,-1042,-594,1,7,11
1.72313E+12,-5767,-4506,4486,-1070,-1063,-621,1,7,11
1.72313E+12,-5763,-4521,4493,-1092,-1108,-399,1,7,11
1.72313E+12,-5773,-4540,4516,-1122,-911,-450,1,7,11
1.72313E+12,-6002,-4581,4540,-916,-1008,-500,1,7,11
1.72313E+12,-5917,-4897,4564,-971,-1378,-824,1,7,11
1.72313E+12,-5560,-4957,4591,-1014,-1225,-671,1,7,11
1.72313E+12,-5734,-4988,4605,-1291,-1560,-1053,1,7,11
1.72313E+12,-5670,-4754,4892,-1317,-1615,-904,1,7,11
1.72313E+12,-5358,-4782,4907,-1336,-1652,-973,1,7,11
1.72313E+12,-5312,-4801,4915,-1344,-1664,-1003,1,7,11
1.72313E+12,-5503,-4820,4912,-1355,-1409,-994,1,7,11
1.72313E+12,-5438,-4861,4912,-1385,-1648,-973,1,7,11
1.72313E+12,-5396,-5165,4918,-1154,-1620,-960,1,7,11
1.72313E+12,-5106,-5207,4920,-1179,-1586,-952,1,7,11
1.72313E+12,-5081,-4996,4940,-1209,-1557,-952,1,7,11
1.72313E+12,-5078,-5046,4963,-1226,-1270,-952,1,7,11
1.72313E+12,-5058,-5096,4738,-1241,-1267,-955,1,7,11
1.72313E+12,-5030,-5401,4762,-1240,-1277,-975,1,7,11
1.72313E+12,-5244,-5445,4787,-1235,-1555,-1018,1,7,11
1.72313E+12,-5215,-5479,4812,-1208,-1579,-1337,1,7,11
1.72313E+12,-5186,-5493,4811,-1165,-1614,-1403,1,7,11
1.72313E+12,-5136,-5261,4820,-1399,-1410,-1215,1,7,11
1.72313E+12,-4805,-5293,4820,-1397,-1467,-1553,1,7,11
1.72313E+12,-4963,-5341,4816,-1404,-1531,-1662,1,7,11
1.72313E+12,-4883,-5661,4819,-1158,-1834,-1809,1,7,11
1.72313E+12,-4554,-5735,4828,-1156,-1870,-1721,1,7,11
1.72313E+12,-4711,-5548,4812,-1398,-1915,-2147,1,7,11
1.72313E+12,-4348,-5617,4793,-1391,-1696,-2344,1,7,11
1.72313E+12,-4302,-5949,4802,-1398,-1712,-2565,1,7,11
1.72313E+12,-4241,-5771,4793,-1384,-1750,-2534,1,7,11
1.72313E+12,-4456,-5800,4761,-1356,-1782,-2809,1,7,11
1.72313E+12,-4426,-5831,4756,-1349,-1784,-3182,1,7,11
1.72313E+12,-4385,-5858,4780,-1375,-1813,-2985,1,7,11
1.72313E+12,-4044,-6166,4814,-1176,-2104,-2998,1,7,11
1.72313E+12,-4179,-6271,4846,-1233,-1969,-2968,1,7,11
1.72313E+12,-3770,-6090,4838,-1240,-2318,-3196,1,7,11
1.72313E+12,-3849,-6431,4823,-1236,-2405,-3181,1,7,11
1.72313E+12,-3685,-6513,4814,-1247,-2205,-3180,1,7,11
1.72313E+12,-3262,-6343,4799,-1239,-2246,-3182,1,7,11
1.72313E+12,-3361,-6679,4777,-1228,-2256,-3178,1,7,11
1.72313E+12,-3195,-6778,4758,-1214,-2247,-3177,1,7,11
1.72313E+12,-2778,-6632,4755,-1210,-2208,-3180,1,7,11
1.72313E+12,-2886,-6974,4743,-1154,-2411,-2946,1,7,11
1.72313E+12,-2488,-7040,4967,-1345,-2361,-2966,1,7,11
1.72313E+12,-2607,-6855,4943,-1286,-2046,-2987,1,7,11
1.72313E+12,-2212,-7206,4952,-999,-1992,-3010,1,7,11
1.72313E+12,-2328,-7280,4965,-937,-1956,-3038,1,7,11
1.72313E+12,-1951,-7046,4957,-1110,-2168,-3331,1,7,11
1.72313E+12,-2112,-7058,4931,-1029,-2123,-3071,1,7,11
1.72313E+12,-1774,-7094,4939,-740,-2073,-3016,1,7,11
1.72313E+12,-1709,-7109,4934,-688,-1756,-3192,1,7,11
1.72313E+12,-1878,-7112,4936,-653,-1693,-2801,1,7,11
1.72313E+12,-1504,-7128,4917,-851,-1878,-2903,1,7,11
1.72313E+12,-1648,-7121,4595,-803,-1517,-2501,1,7,11
1.72313E+12,-1545,-7157,4539,-824,-1619,-2630,1,7,11
1.72313E+12,-1244,-7460,4519,-869,-1176,-2282,1,7,11
1.72313E+12,-1225,-7508,4483,-644,-996,-2207,1,7,11
1.72313E+12,-1214,-7302,4716,-668,-1086,-2379,1,7,11
1.72313E+12,-1173,-7359,4714,-675,-722,-2047,1,7,11
1.72313E+12,-1399,-7366,4715,-881,-656,-2003,1,7,11
1.72313E+12,-1325,-7383,4700,-821,-667,-1972,1,7,11
1.72313E+12,-968,-7403,4675,-481,-723,-1981,1,7,11
1.72313E+12,-1123,-7382,4625,-401,-1053,-2031,1,7,11
1.72313E+12,-1035,-7360,4346,-608,-1125,-2345,1,7,11
1.72313E+12,-666,-7382,4338,-599,-966,-2398,1,7,11
1.72313E+12,-831,-7375,4300,-543,-1321,-2197,1,7,11
1.72313E+12,-461,-7368,4263,-540,-1167,-2221,1,7,11
1.72313E+12,-628,-7393,4281,-550,-1240,-2216,1,7,11
1.72313E+12,-523,-7402,4288,-518,-1558,-2420,1,7,11
1.72313E+12,-373,-7693,4307,-526,-1627,-2368,1,7,11
1.72313E+12,1,-7715,4318,-228,-1617,-2365,1,7,11
1.72313E+12,91,-7697,4297,-160,-1275,-2333,1,7,11
1.72313E+12,-90,-7411,4287,-141,-1160,-2030,1,7,11
1.72313E+12,-28,-7383,4281,-152,-1294,-1967,1,7,11
1.72313E+12,317,-7375,4298,-220,-971,-2129,1,7,11
1.72313E+12,166,-7373,4285,-242,-907,-2052,1,7,11
1.72313E+12,230,-7363,4277,-542,-1081,-1736,1,7,11
1.72313E+12,535,-7358,4272,-586,-757,-1687,1,7,11
1.72313E+12,563,-7348,4261,-636,-712,-1893,1,7,11
1.72313E+12,631,-7385,4270,-442,-725,-1830,1,7,11
1.72313E+12,418,-7401,4268,-448,-729,-1531,1,7,11
1.72313E+12,509,-7698,4274,-453,-744,-1465,1,7,11
1.72313E+12,817,-7689,4233,-446,-766,-1660,1,7,11
1.72313E+12,851,-7695,4470,-423,-760,-1579,1,7,11
1.72313E+12,666,-7708,4460,-431,-750,-1247,1,7,11
1.72313E+12,741,-7734,4442,-408,-746,-1177,1,7,11
1.72313E+12,1054,-7759,4452,-630,-697,-1372,1,7,11
1.72313E+12,1117,-7807,4462,-583,-659,-1317,1,7,11
1.72313E+12,1151,-7769,4425,-248,-847,-1281,1,7,11
1.72313E+12,909,-7722,4397,-231,-818,-986,1,7,11
1.72313E+12,923,-7713,4409,-237,-751,-940,1,7,11
1.72313E+12,964,-7714,4423,-233,-481,-1143,1,7,11
1.72313E+12,1310,-7723,4408,-208,-477,-1110,1,7,11
1.72313E+12,1351,-7685,4362,-179,-435,-1121,1,7,11
1.72313E+12,1393,-7417,4367,-217,-639,-1113,1,7,11
1.72313E+12,1182,-7401,4375,-246,-612,-1110,1,7,11
1.72313E+12,1234,-7412,4387,-518,-611,-1114,1,7,11
1.72313E+12,1276,-7398,4367,-522,-600,-1122,1,7,11
1.72313E+12,1593,-7398,4354,-531,-588,-1135,1,7,11
1.72313E+12,1612,-7370,4071,-543,-540,-1142,1,7,11
1.72313E+12,1630,-7393,4086,-580,-228,-1114,1,7,11
