timestamp,ax,ay,az,gx,gy,gz,Label1,Label2,Label3
1.73E+00,-7890,-1862,1689,357,-579,-658,1,7,11
1.98E+00,-8200,-1817,2085,132,-594,-684,1,7,11
2.23E+00,-8280,-1490,1985,177,-411,-689,1,7,11
2.48E+00,-8120,-1410,2395,244,-786,-650,1,7,11
2.73E+00,-8180,-1584,2259,587,-676,-801,1,7,11
2.98E+00,-8167,-1249,2586,426,-1052,-629,1,7,11
3.23E+00,-8299,-1168,2580,502,-1093,-175,1,7,11
3.48E+00,-7931,-1351,2575,779,-706,-290,1,7,11
3.73E+00,-7843,-1302,2590,488,-475,67,1,7,11
3.98E+00,-8061,-1328,2596,424,-215,-84,1,7,11
4.23E+00,-8024,-1403,2560,616,22,-59,1,7,11
4.48E+00,-7592,-1240,2224,568,-34,-88,1,7,11
4.73E+00,-7757,-1617,2395,524,185,24,1,7,11
4.98E+00,-7418,-1479,2032,231,482,-182,1,7,11
5.23E+00,-7406,-1848,2171,237,688,-440,1,7,11
5.48E+00,-7758,-1696,1772,513,1045,-828,1,7,11
5.73E+00,-7644,-2050,1893,540,956,-1124,1,7,11
5.98E+00,-8038,-2131,1506,599,1320,-965,1,7,11
6.23E+00,-7891,-1953,1409,616,1294,-983,1,7,11
6.48E+00,-7929,-2001,1572,627,942,-941,1,7,11
6.73E+00,-8223,-2035,1242,627,1094,-1138,1,7,11
6.98E+00,-8289,-2034,1204,593,718,-1058,1,7,11
7.23E+00,-8108,-2019,1225,527,817,-685,1,7,11
7.48E+00,-8129,-1989,1537,179,612,-783,1,7,11
7.73E+00,-8094,-1947,1616,349,151,-619,1,7,11
7.98E+00,-8293,-2154,1456,-6,-26,-238,1,7,11
8.23E+00,-7934,-2110,1823,-99,79,-145,1,7,11
8.48E+00,-7837,-2054,1672,89,-271,-366,1,7,11
8.73E+00,-8063,-1752,1770,52,-300,-362,1,7,11
8.98E+00,-7830,-1710,2113,52,-295,-344,1,7,11
9.23E+00,-7830,-1677,1926,95,-292,-281,1,7,11
9.48E+00,-7815,-1890,1958,-81,13,42,1,7,11
9.73E+00,-8025,-1868,1956,256,83,106,1,7,11
9.98E+00,-7971,-1858,2173,340,-60,-119,1,7,11
1.02E+01,-7668,-1858,2107,155,351,-121,1,7,11
1.05E+01,-7623,-1884,1752,202,525,100,1,7,11
1.07E+01,-7602,-1673,1904,207,469,25,1,7,11
1.10E+01,-7616,-1733,1767,194,661,-325,1,7,11
1.12E+01,-7650,-2082,1462,177,1065,-155,1,7,11
1.15E+01,-7948,-1928,1579,171,925,-246,1,7,11
1.17E+01,-8033,-2030,1545,168,997,-593,1,7,11
1.20E+01,-7890,-2361,1224,186,997,-400,1,7,11
1.22E+01,-8302,-2418,1390,214,919,-393,1,7,11
1.25E+01,-8075,-2178,1339,227,1036,-557,1,7,11
1.27E+01,-8262,-2185,1303,214,836,-199,1,7,11
1.30E+01,-8228,-2432,1301,177,600,-147,1,7,11
1.32E+01,-8234,-2395,1349,327,202,-361,1,7,11
1.35E+01,-8243,-2357,1173,-16,312,-315,1,7,11
1.37E+01,-8216,-2316,1267,-102,-109,4,1,7,11
1.40E+01,-7869,-2020,1601,85,-260,60,1,7,11
1.42E+01,-7827,-2124,1501,-268,97,91,1,7,11
1.45E+01,-7844,-2103,1530,11,110,-103,1,7,11
1.47E+01,-7844,-2086,1534,41,103,-43,1,7,11
1.50E+01,-7823,-2079,1523,56,89,-2,1,7,11
1.52E+01,-8030,-2082,1499,52,72,268,1,7,11
1.55E+01,-7963,-2086,1469,31,92,-13,1,7,11
1.57E+01,-7944,-2095,1442,0,-103,-64,1,7,11
1.60E+01,-7967,-2108,1423,-279,-14,-100,1,7,11
1.62E+01,-8043,-2142,1421,-287,322,-111,1,7,11
1.65E+01,-7836,-1934,1414,-271,366,-77,1,7,11
1.67E+01,-7868,-1984,1658,9,131,-38,1,7,11
1.70E+01,-7870,-2027,1657,41,373,-20,1,7,11
1.72E+01,-7877,-2045,1408,71,347,-47,1,7,11
1.75E+01,-7897,-2040,1663,99,282,-87,1,7,11
1.77E+01,-7902,-1989,1409,111,-77,-113,1,7,11
1.80E+01,-7897,-1968,1659,107,63,-120,1,7,11
1.82E+01,-7866,-1925,1660,80,-300,-113,1,7,11
1.85E+01,-7853,-2153,1430,27,-129,-105,1,7,11
1.87E+01,-7829,-2129,1475,-297,-198,-88,1,7,11
1.90E+01,-8058,-2110,1519,-138,-549,-97,1,7,11
1.92E+01,-8002,-2080,1798,-189,-614,-105,1,7,11
1.95E+01,-7670,-2049,1831,-245,-387,123,1,7,11
1.97E+01,-7627,-1778,1875,-544,-619,73,1,7,11
2.00E+01,-7669,-1746,1680,-561,-555,9,1,7,11
2.02E+01,-8041,-1705,1748,-543,-243,-273,1,7,11
2.05E+01,-7880,-1683,2063,-247,-256,44,1,7,11
2.07E+01,-7908,-1912,2054,-183,-539,-105,1,7,11
2.10E+01,-7895,-1885,1763,-377,-534,268,1,7,11
2.12E+01,-7885,-1880,1708,-336,-199,364,1,7,11
2.15E+01,-7884,-1877,1671,-334,-346,176,1,7,11
2.17E+01,-7869,-1882,1893,-341,19,222,1,7,11
2.20E+01,-7880,-1902,1856,-366,-119,233,1,7,11
2.22E+01,-7869,-1669,1808,-134,-37,245,1,7,11
2.25E+01,-7850,-1706,1507,-158,307,232,1,7,11
2.27E+01,-7834,-1747,1465,-178,143,193,1,7,11
2.30E+01,-8062,-1788,1411,-194,220,149,1,7,11
2.32E+01,-8014,-2082,1606,-210,551,342,1,7,11
2.35E+01,-8057,-2107,1589,-228,390,256,1,7,11
2.37E+01,-7870,-2109,1600,-229,405,-45,1,7,11
2.40E+01,-8196,-2087,1616,-211,597,-40,1,7,11
2.42E+01,-8268,-2050,1636,-191,224,267,1,7,11
2.45E+01,-8265,-1761,1635,-185,293,373,1,7,11
2.47E+01,-7888,-1701,1642,-212,48,219,1,7,11
2.50E+01,-7850,-1679,1642,-529,-263,224,1,7,11
2.52E+01,-8061,-1886,1656,-595,-346,202,1,7,11
2.55E+01,-8035,-1843,1427,-419,-136,152,1,7,11
2.57E+01,-8034,-1810,1479,-512,-158,356,1,7,11
2.60E+01,-8005,-1811,1796,-847,-182,314,1,7,11
2.62E+01,-7976,-1850,1866,-653,-195,-9,1,7,11
2.65E+01,-7664,-1918,1900,-679,-218,-105,1,7,11
2.67E+01,-7603,-1700,1668,-669,-211,10,1,7,11
2.70E+01,-7955,-1729,1702,-891,-150,-175,1,7,11
2.72E+01,-8051,-1746,1739,-830,-136,-598,1,7,11
2.75E+01,-7908,-1754,1776,-486,-161,-611,1,7,11
2.77E+01,-8246,-1755,1774,-518,-549,-536,1,7,11
2.80E+01,-8275,-1730,1742,-337,-631,-146,1,7,11
2.82E+01,-8312,-1686,1710,9,-639,17,1,7,11
2.85E+01,-8048,-1467,1769,211,-269,554,1,7,11
2.87E+01,-7950,-1449,1765,205,-119,221,1,7,11
2.90E+01,-7643,-1440,1765,180,316,350,1,7,11
2.92E+01,-7664,-1454,1771,150,224,-44,1,7,11
2.95E+01,-7982,-1491,1778,142,608,99,1,7,11
2.97E+01,-7842,-1525,1787,174,427,30,1,7,11
3.00E+01,-7930,-1807,1751,239,431,32,1,7,11
3.02E+01,-8208,-1851,1705,554,385,74,1,7,11
3.05E+01,-7932,-1876,1894,621,600,101,1,7,11
3.07E+01,-7923,-1879,1834,397,577,86,1,7,11
3.10E+01,-8205,-1878,1823,628,525,45,1,7,11
3.12E+01,-8239,-1870,1842,580,154,8,1,7,11
3.15E+01,-8267,-1847,1849,534,-26,5,1,7,11
3.17E+01,-8245,-1811,1861,222,26,53,1,7,11
3.20E+01,-8213,-1530,1863,156,-131,123,1,7,11
3.22E+01,-8217,-1511,1852,363,-197,-48,1,7,11
3.25E+01,-8252,-1494,1873,317,-198,330,1,7,11
3.27E+01,-8262,-1495,1680,277,-186,226,1,7,11
3.30E+01,-8211,-1509,1747,266,-207,632,1,7,11
3.32E+01,-7888,-1517,2079,282,-225,462,1,7,11
3.35E+01,-7889,-1499,2168,315,-234,474,1,7,11
3.37E+01,-7854,-1475,2000,371,-551,466,1,7,11
3.40E+01,-8032,-1439,2044,190,-603,419,1,7,11
3.42E+01,-7967,-1661,2313,248,-604,574,1,7,11
3.45E+01,-7632,-1617,2022,545,-561,183,1,7,11
3.47E+01,-7621,-1600,2000,565,-183,269,1,7,11
3.50E+01,-7665,-1588,1960,558,-305,125,1,7,11
3.52E+01,-7964,-1584,2163,564,94,28,1,7,11
3.55E+01,-7828,-1598,2132,570,-14,-284,1,7,11
3.57E+01,-8206,-1615,2100,590,331,-261,1,7,11
3.60E+01,-8205,-1596,2055,618,360,67,1,7,11
3.62E+01,-8222,-1590,1771,617,158,-127,1,7,11
3.65E+01,-7924,-1587,1784,556,357,-105,1,7,11
3.67E+01,-7899,-1578,2076,229,257,114,1,7,11
3.70E+01,-7856,-1542,2071,144,110,72,1,7,11
3.72E+01,-7868,-1236,2054,323,15,46,1,7,11
3.75E+01,-7920,-1203,2071,-25,-299,71,1,7,11
3.77E+01,-8286,-1184,2130,-91,-332,-113,1,7,11
