timestamp,ax,ay,az,gx,gy,gz,Label1,Label2,Label3
1.72313E+12,-8200,-2169,986,-307,-431,-749,1,7,11
1.72313E+12,-7914,-1942,1008,-346,-487,-702,1,7,11
1.72313E+12,-7854,-1978,1296,-382,-781,-657,1,7,11
1.72313E+12,-7813,-2033,1327,-154,-787,-892,1,7,11
1.72313E+12,-8030,-2343,1367,-172,-785,-871,1,7,11
1.72313E+12,-8004,-2385,1396,-173,-511,-852,1,7,11
1.72313E+12,-7984,-2192,1183,-171,-490,-841,1,7,11
1.72313E+12,-7987,-2223,1230,-375,-445,-842,1,7,11
1.72313E+12,-7983,-2244,1255,-315,-407,-825,1,7,11
1.72313E+12,-7969,-2265,1264,-270,-639,-811,1,7,11
1.72313E+12,-7946,-2274,1271,31,-615,-810,1,7,11
1.72313E+12,-7959,-2271,1543,72,-571,-826,1,7,11
1.72313E+12,-7675,-2284,1603,-123,-231,-503,1,7,11
1.72313E+12,-7941,-2286,1614,115,-188,-471,1,7,11
1.72313E+12,-7962,-2293,1627,104,-140,-403,1,7,11
1.72313E+12,-7981,-2301,1626,91,-349,-560,1,7,11
1.72313E+12,-7995,-2566,1628,75,-307,-180,1,7,11
1.72313E+12,-7993,-2587,1644,48,-268,-297,1,7,11
1.72313E+12,-7994,-2625,1656,37,29,88,1,7,11
1.72313E+12,-7999,-2648,1426,48,53,-47,1,7,11
1.72313E+12,-7997,-2661,1430,63,53,324,1,7,11
1.72313E+12,-8041,-2643,1448,93,22,546,1,7,11
1.72313E+12,-8020,-2617,1456,113,-20,780,1,7,11
1.72313E+12,-8061,-2683,1796,-112,47,1046,1,7,11
1.72313E+12,-7965,-2654,1523,368,100,992,1,7,11
1.72313E+12,-7945,-2589,1515,577,275,1354,1,7,11
1.72313E+12,-7942,-2254,1483,781,168,1387,1,7,11
1.72313E+12,-7939,-2406,1441,680,533,1336,1,7,11
1.72313E+12,-7673,-2309,1660,1025,627,954,1,7,11
1.72313E+12,-7970,-1982,1423,1033,460,744,1,7,11
1.72313E+12,-8030,-2155,1430,1054,477,837,1,7,11
1.72313E+12,-8034,-2061,1635,1030,442,490,1,7,11
1.72313E+12,-8059,-1759,1615,660,448,617,1,7,11
1.72313E+12,-8046,-1680,1555,842,400,522,1,7,11
1.72313E+12,-7818,-1900,1538,401,639,375,1,7,11
1.72313E+12,-7910,-1894,1551,221,594,280,1,7,11
1.72313E+12,-7928,-1912,1544,343,523,-23,1,7,11
1.72313E+12,-7915,-1690,1274,-33,220,-88,1,7,11
1.72313E+12,-8195,-1729,1273,119,176,100,1,7,11
1.72313E+12,-7916,-1784,1547,48,349,53,1,7,11
1.72313E+12,-7916,-2068,1553,25,275,2,1,7,11
1.72313E+12,-7883,-2093,1538,4,-70,-294,1,7,11
1.72313E+12,-7860,-2127,1272,-267,-111,-320,1,7,11
1.72313E+12,-7865,-1929,1273,-263,-105,-315,1,7,11
1.72313E+12,-8058,-1966,1234,52,-114,-269,1,7,11
1.72313E+12,-8021,-2023,1215,119,-52,-259,1,7,11
1.72313E+12,-8003,-2326,1197,-27,272,-276,1,7,11
1.72313E+12,-8018,-2401,1218,372,361,-319,1,7,11
1.72313E+12,-8043,-2232,1255,574,187,-360,1,7,11
1.72313E+12,-8032,-2592,1236,879,250,-381,1,7,11
1.72313E+12,-7996,-2669,1210,1285,588,-152,1,7,11
1.72313E+12,-7977,-2489,1195,1487,448,-191,1,7,11
1.72313E+12,-7956,-2501,1173,1986,830,-219,1,7,11
1.72313E+12,-7666,-2506,1403,2498,703,-236,1,7,11
1.72313E+12,-7948,-2499,1393,2985,1123,-526,1,7,11
1.72313E+12,-8009,-2662,1347,3477,997,-238,1,7,11
1.72313E+12,-8003,-2562,1023,4170,1317,-350,1,7,11
1.72313E+12,-8019,-2255,997,4252,1154,-312,1,7,11
1.72313E+12,-7825,-2180,1012,4731,1226,31,1,7,11
1.72313E+12,-7928,-2177,1301,4914,1253,-109,1,7,11
1.72313E+12,-7890,-2193,1343,4851,1158,141,1,7,11
1.72313E+12,-7854,-2274,1167,5106,1363,224,1,7,11
1.72313E+12,-7883,-2285,1204,5677,1372,559,1,7,11
1.72313E+12,-7850,-2219,1204,5766,1366,421,1,7,11
1.72313E+12,-7845,-2362,1185,6082,1156,495,1,7,11
1.72313E+12,-8039,-1934,1378,6343,1204,843,1,7,11
1.72313E+12,-7997,-1762,1346,6699,1573,857,1,7,11
1.72313E+12,-8021,-1845,1346,6695,1456,861,1,7,11
1.72313E+12,-8016,-1612,1309,6359,1825,888,1,7,11
1.72313E+12,-7995,-1338,987,6123,1907,877,1,7,11
1.72313E+12,-7975,-1126,998,5890,1712,511,1,7,11
1.72313E+12,-7987,-742,1295,5040,1756,600,1,7,11
1.72313E+12,-7811,-643,1336,4673,2053,143,1,7,11
1.72313E+12,-7904,-816,1338,3779,1757,-17,1,7,11
1.72313E+12,-8263,-770,1306,3328,1900,56,1,7,11
1.72313E+12,-8179,-475,1008,2578,1465,-368,1,7,11
1.72313E+12,-8323,-482,956,1509,1168,-213,1,7,11
1.72313E+12,-8732,-803,945,663,1042,-529,1,7,11
1.72313E+12,-8645,-698,1280,63,579,-560,1,7,11
1.72313E+12,-9027,-1145,1401,-886,33,-229,1,7,11
1.72313E+12,-9056,-1305,1555,-1164,-798,-346,1,7,11
1.72313E+12,-9017,-1297,1623,-1803,-1344,83,1,7,11
1.72313E+12,-8717,-1647,1642,-1724,-1861,307,1,7,11
1.72313E+12,-8139,-1470,1652,-1781,-2315,240,1,7,11
1.72313E+12,-7920,-1804,1462,-1777,-2295,231,1,7,11
1.72313E+12,-8055,-1712,1875,-1740,-2455,200,1,7,11
1.72313E+12,-7722,-2128,1767,-1890,-2541,324,1,7,11
1.72313E+12,-7413,-1967,2143,-1600,-2624,18,1,7,11
1.72313E+12,-7541,-2010,1928,-981,-2265,-340,1,7,11
1.72313E+12,-7139,-2009,2162,-647,-2046,-217,1,7,11
1.72313E+12,-7446,-2001,1947,-575,-1891,-392,1,7,11
1.72313E+12,-7371,-1976,2317,-146,-1215,-435,1,7,11
1.72313E+12,-7718,-2144,2367,88,-923,-517,1,7,11
1.72313E+12,-7765,-1787,2393,287,-655,-296,1,7,11
1.72313E+12,-7799,-1692,2416,208,-403,-76,1,7,11
1.72313E+12,-7579,-1817,2417,399,-151,380,1,7,11
1.72313E+12,-7639,-1622,2357,874,120,563,1,7,11
1.72313E+12,-7971,-1355,1942,1024,379,485,1,7,11
1.72313E+12,-7822,-1122,1791,698,618,859,1,7,11
1.72313E+12,-8243,-656,1687,477,808,688,1,7,11
1.72313E+12,-8181,-507,1846,358,867,748,1,7,11
1.72313E+12,-8527,-506,1830,-329,839,759,1,7,11
1.72313E+12,-8570,-802,1528,-440,414,718,1,7,11
1.72313E+12,-8542,-864,1471,-918,513,882,1,7,11
1.72313E+12,-8480,-726,1459,-1241,367,435,1,7,11
1.72313E+12,-8190,-1131,1450,-1473,-3,195,1,7,11
1.72313E+12,-8140,-1293,1444,-1900,-105,-71,1,7,11
1.72313E+12,-8131,-1205,1490,-1735,62,-325,1,7,11
1.72313E+12,-8312,-1616,1807,-1731,-320,-253,1,7,11
1.72313E+12,-8208,-1477,1841,-1859,-143,-392,1,7,11
1.72313E+12,-7857,-1799,1851,-1420,-151,-486,1,7,11
1.72313E+12,-8040,-1858,1872,-1244,-130,-785,1,7,11
1.72313E+12,-7611,-1905,1458,-1317,-320,-822,1,7,11
1.72313E+12,-8277,-1761,1774,-1837,836,-1648,1,7,11
1.72313E+12,-8217,-1678,1747,-1321,18,-1082,1,7,11
1.72313E+12,-7599,-1909,1678,-974,92,-737,1,7,11
1.72313E+12,-7924,-1840,1715,-1104,133,-697,1,7,11
