timestamp,ax,ay,az,gx,gy,gz,Label1,Label2,Label3
4.09E+03,-7855,-1825,2022,371,541,-105,1,7,11
4.09E+03,-7851,-1831,1994,332,230,-89,1,7,11
4.09E+03,-7851,-1824,1986,294,184,-106,1,7,11
4.09E+03,-7868,-1823,2014,-3,381,122,1,7,11
4.09E+03,-7874,-1815,2039,-33,299,105,1,7,11
4.09E+03,-7845,-1807,2309,-48,-60,96,1,7,11
4.09E+03,-7834,-1802,2334,-54,119,72,1,7,11
4.09E+03,-7819,-1535,2347,-55,50,53,1,7,11
4.09E+03,-7811,-1527,2358,-55,6,29,1,7,11
4.09E+03,-7809,-1518,2349,-61,-278,11,1,7,11
4.09E+03,-8055,-1521,2334,-82,-303,4,1,7,11
4.09E+03,-8056,-1802,2336,89,-303,-285,1,7,11
4.09E+03,-8045,-1895,2275,5,-238,-367,1,7,11
4.09E+03,-8000,-1906,2564,1,-566,-132,1,7,11
4.09E+03,-7983,-1665,2622,-266,-623,-173,1,7,11
4.09E+03,-7965,-1674,2654,-259,-432,-206,1,7,11
4.09E+03,-7947,-1681,2656,12,-474,-231,1,7,11
4.09E+03,-7946,-1684,2655,12,-476,-239,1,7,11
4.10E+03,-7941,-1702,2658,2,-444,-229,1,7,11
4.10E+03,-7949,-1709,2663,-266,-633,-214,1,7,11
4.10E+03,-7962,-1734,2677,-272,-557,-190,1,7,11
4.10E+03,-7991,-1755,2475,-262,-222,-164,1,7,11
4.10E+03,-8009,-1769,2499,29,-142,-348,1,7,11
4.10E+03,-8017,-1760,2505,114,-334,-295,1,7,11
4.10E+03,-8040,-1737,2512,-88,2,23,1,7,11
4.10E+03,-8040,-1723,2537,-41,72,109,1,7,11
4.10E+03,-8021,-1699,2541,279,-120,-57,1,7,11
4.10E+03,-7994,-1672,2526,347,-46,274,1,7,11
4.10E+03,-8017,-1882,2497,152,298,330,1,7,11
4.10E+03,-8055,-1822,2433,210,380,154,1,7,11
4.10E+03,-7820,-1500,2592,249,213,528,1,7,11
4.10E+03,-7864,-1437,2247,515,601,408,1,7,11
4.10E+03,-7897,-1646,2186,227,477,829,1,7,11
4.10E+03,-7843,-1638,2393,180,837,743,1,7,11
4.10E+03,-8009,-1644,2372,138,693,1089,1,7,11
4.10E+03,-8011,-1651,2404,349,1071,1062,1,7,11
4.10E+03,-8030,-1663,2203,324,1100,736,1,7,11
4.10E+03,-8064,-1651,2256,339,1070,890,1,7,11
4.10E+03,-7856,-1618,2288,133,734,786,1,7,11
4.10E+03,-7888,-1565,2562,197,894,454,1,7,11
4.10E+03,-7897,-1250,2573,521,806,403,1,7,11
4.10E+03,-7921,-1170,2300,604,498,624,1,7,11
