timestamp,ax,ay,az,gx,gy,gz,Label1,Label2,Label3
3.40E+03,-7985,-1038,-1315,110,-93,111,1,7,11
3.40E+03,-7981,-1040,-1313,81,-91,105,1,7,11
3.40E+03,-7980,-1045,-1310,50,-89,91,1,7,11
3.40E+03,-7979,-1057,-1304,30,-93,78,1,7,11
3.40E+03,-7976,-1073,-1303,17,-104,75,1,7,11
3.40E+03,-7979,-1086,-1299,11,-103,61,1,7,11
3.40E+03,-8002,-1100,-1290,15,-107,53,1,7,11
3.40E+03,-7993,-1111,-1283,27,126,62,1,7,11
3.40E+03,-7980,-1131,-1017,32,115,66,1,7,11
3.40E+03,-7986,-1149,-995,43,116,59,1,7,11
3.40E+03,-7986,-903,-993,63,92,61,1,7,11
3.40E+03,-7963,-1150,-1010,84,71,64,1,7,11
3.40E+03,-7981,-1132,-1012,85,86,53,1,7,11
3.40E+03,-7997,-1115,-1013,67,84,71,1,7,11
3.41E+03,-8002,-1090,-1021,26,66,101,1,7,11
3.41E+03,-8024,-1057,-1018,-324,18,-119,1,7,11
3.41E+03,-8041,-1062,-1011,-219,-351,-60,1,7,11
3.41E+03,-8020,-1088,-1006,-586,-238,276,1,7,11
3.41E+03,-7965,-1107,-998,-594,-557,329,1,7,11
3.41E+03,-7635,-1073,-964,-533,-247,370,1,7,11
3.41E+03,-7615,-1026,-1015,-513,-332,131,1,7,11
3.41E+03,-7605,-1112,-1016,-528,84,168,1,7,11
3.41E+03,-7797,-951,-1290,-131,311,318,1,7,11
3.41E+03,-7597,-975,-1004,104,639,119,1,7,11
3.41E+03,-7666,-941,-1008,318,852,-334,1,7,11
3.41E+03,-7994,-1121,-1295,202,892,-181,1,7,11
3.41E+03,-8038,-1110,-1331,201,796,-195,1,7,11
3.41E+03,-8051,-1116,-1333,176,395,-162,1,7,11
3.41E+03,-7819,-1090,-1340,157,515,-383,1,7,11
3.41E+03,-7820,-1081,-1345,327,357,-286,1,7,11
3.41E+03,-8040,-1122,-1357,-33,-56,56,1,7,11
3.41E+03,-7994,-1128,-1372,-75,98,104,1,7,11
3.41E+03,-7982,-1121,-1379,-115,64,114,1,7,11
3.41E+03,-7967,-1064,-1369,93,58,-114,1,7,11
3.41E+03,-7987,-768,-1378,29,63,-65,1,7,11
3.41E+03,-7974,-1025,-1370,-259,43,272,1,7,11
3.41E+03,-7956,-745,-1375,3,71,318,1,7,11
3.41E+03,-7990,-643,-1366,7,123,340,1,7,11
3.41E+03,-8041,-790,-1364,1,-120,365,1,7,11
3.41E+03,-7844,-770,-1329,-319,125,178,1,7,11
3.41E+03,-7866,-782,-1282,-153,20,244,1,7,11
3.41E+03,-7875,-816,-995,-195,-322,548,1,7,11
3.41E+03,-7847,-822,-972,-169,-152,564,1,7,11
3.41E+03,-8063,-819,-971,-131,-205,532,1,7,11
3.41E+03,-8043,-788,-961,-355,-215,201,1,7,11
3.41E+03,-8038,-502,-948,-354,-207,374,1,7,11
3.41E+03,-8019,-476,-934,-379,-201,297,1,7,11
3.41E+03,-8000,-481,-915,-176,-204,-41,1,7,11
3.41E+03,-7991,-506,-901,-239,-182,127,1,7,11
3.41E+03,-8004,-801,-1143,-543,-154,55,1,7,11
3.41E+03,-8004,-845,-1132,-579,-383,14,1,7,11
3.41E+03,-7992,-879,-1131,-594,-354,-257,1,7,11
3.41E+03,-7984,-644,-1130,-603,-317,-259,1,7,11
3.41E+03,-7983,-666,-1140,-608,-276,11,1,7,11
3.42E+03,-7992,-699,-1146,-602,29,32,1,7,11
