timestamp,ax,ay,az,gx,gy,gz,Label1,Label2,Label3
6.74E+02,-7140,3305,-444,-366,-260,122,1,7,11
6.72E+02,-7129,3283,-441,-172,51,76,1,7,11
6.72E+02,-7116,3241,-436,-220,108,22,1,7,11
6.73E+02,-7099,3448,-438,-243,-89,-299,1,7,11
6.76E+02,-7090,3405,-440,-245,-27,-363,1,7,11
6.82E+02,-7114,3375,-440,-238,291,-155,1,7,11
6.91E+02,-7159,3341,-439,-229,322,-173,1,7,11
7.05E+02,-7447,3054,-439,-202,324,-162,1,7,11
7.21E+02,-7462,3022,-447,-150,319,-383,1,7,11
7.35E+02,-7462,2995,-445,-334,302,-335,1,7,11
7.43E+02,-7452,2994,-443,13,279,-283,1,7,11
7.44E+02,-7438,3003,-449,99,-4,20,1,7,11
7.39E+02,-7432,3024,-464,-83,-28,64,1,7,11
7.29E+02,-7168,3062,-483,-25,-53,99,1,7,11
7.15E+02,-7156,3363,-499,258,-74,127,1,7,11
6.97E+02,-7143,3399,-769,-5,-86,-107,1,7,11
6.77E+02,-7145,3429,-779,-40,-85,-96,1,7,11
6.57E+02,-7147,3453,-786,-93,-72,-101,1,7,11
6.47E+02,-7151,3213,-790,100,-53,-114,1,7,11
6.57E+02,-7156,3217,-782,34,-28,123,1,7,11
6.90E+02,-7149,3214,-798,-285,-2,108,1,7,11
7.31E+02,-7146,3204,-792,-346,298,74,1,7,11
7.69E+02,-7147,3449,-798,-141,354,51,1,7,11
7.93E+02,-7163,3436,-806,-192,131,36,1,7,11
8.06E+02,-7430,3412,-808,-210,149,26,1,7,11
8.06E+02,-7435,3384,-808,-206,156,8,1,7,11
7.95E+02,-7443,3367,-825,-188,152,-270,1,7,11
7.73E+02,-7453,3349,-834,-156,141,-284,1,7,11
7.41E+02,-7456,3332,-847,-372,382,-288,1,7,11
7.00E+02,-7457,3065,-846,-330,357,-283,1,7,11
6.56E+02,-7452,3055,-851,-290,328,-273,1,7,11
6.19E+02,-7441,3050,-857,5,301,-266,1,7,11
5.97E+02,-7441,3058,-863,39,278,-262,1,7,11
5.91E+02,-7437,3069,-864,62,-3,4,1,7,11
5.96E+02,-7432,3341,-871,65,-22,17,1,7,11
6.10E+02,-7425,3351,-866,57,-37,36,1,7,11
6.30E+02,-7157,3351,-875,41,-45,50,1,7,11
6.50E+02,-7152,3353,-872,20,-47,57,1,7,11
6.66E+02,-7143,3348,-870,-258,-44,59,1,7,11
6.79E+02,-7146,3339,-865,-278,-31,54,1,7,11
6.88E+02,-7149,3340,-861,-289,-16,55,1,7,11
6.96E+02,-7146,3340,-859,-294,-5,60,1,7,11
7.03E+02,-7139,3347,-868,-296,269,72,1,7,11
7.12E+02,-7140,3360,-875,-304,292,91,1,7,11
7.22E+02,-7139,3372,-886,-313,310,110,1,7,11
7.34E+02,-7142,3382,-649,-326,328,120,1,7,11
7.46E+02,-7152,3381,-654,-343,339,122,1,7,11
7.56E+02,-7155,3376,-669,-357,344,114,1,7,11
7.63E+02,-7161,3362,-674,-368,348,97,1,7,11
7.68E+02,-7429,3355,-678,-361,342,82,1,7,11
7.70E+02,-7441,3347,-682,-349,329,68,1,7,11
7.70E+02,-7440,3342,-682,-330,307,62,1,7,11
7.66E+02,-7166,3337,-683,-305,286,55,1,7,11
7.60E+02,-7431,3345,-688,-288,270,47,1,7,11
7.49E+02,-7446,3356,-680,-287,-14,45,1,7,11
7.30E+02,-7442,3364,-683,-291,-52,54,1,7,11
7.01E+02,-7434,3364,-690,-293,-75,68,1,7,11
6.67E+02,-7164,3364,-687,-300,-81,88,1,7,11
6.36E+02,-7152,3360,-693,-298,-75,102,1,7,11
6.17E+02,-7140,3360,-695,-301,-61,107,1,7,11
6.09E+02,-7136,3362,-690,-306,-43,112,1,7,11
6.10E+02,-7135,3371,-682,-311,-30,114,1,7,11
6.16E+02,-7134,3375,-679,-313,-30,117,1,7,11
6.24E+02,-7130,3374,-683,-318,-30,123,1,7,11
6.31E+02,-7132,3373,-686,-322,-22,-128,1,7,11
6.38E+02,-7135,3368,-683,-323,-17,-126,1,7,11
6.44E+02,-7138,3375,-688,-316,-15,-126,1,7,11
6.51E+02,-7142,3384,-692,-310,-16,-128,1,7,11
6.64E+02,-7134,3384,-696,-301,-21,126,1,7,11
6.83E+02,-7128,3387,-694,-298,-15,118,1,7,11
7.04E+02,-7137,3394,-699,-304,-18,108,1,7,11
7.21E+02,-7136,3389,-703,-312,-24,92,1,7,11
7.32E+02,-7146,3388,-702,-321,-30,81,1,7,11
7.36E+02,-7150,3385,-709,-328,-39,80,1,7,11
7.36E+02,-7146,3381,-712,-329,-48,87,1,7,11
7.34E+02,-7143,3383,-714,-329,-52,99,1,7,11
7.30E+02,-7140,3385,-717,-325,-45,115,1,7,11
7.25E+02,-7144,3385,-706,-318,-36,125,1,7,11
7.19E+02,-7153,3387,-701,-303,-36,124,1,7,11
7.13E+02,-7150,3400,-702,-289,-46,121,1,7,11
7.10E+02,-7138,3409,-709,-282,-60,100,1,7,11
7.09E+02,-7135,3414,-714,-284,-68,82,1,7,11
7.12E+02,-7135,3422,-708,-294,-72,62,1,7,11
7.12E+02,-7131,3418,-703,-312,-74,45,1,7,11
7.02E+02,-7130,3411,-700,-330,-75,26,1,7,11
6.88E+02,-7123,3404,-700,-333,-75,12,1,7,11
6.84E+02,-7119,3401,-696,-332,-78,2,1,7,11
7.03E+02,-7118,3396,-693,-325,-67,-261,1,7,11
7.42E+02,-7120,3403,-700,-316,-56,-267,1,7,11
7.85E+02,-7129,3410,-699,-304,-46,-272,1,7,11
8.20E+02,-7138,3416,-705,-308,-39,-284,1,7,11
8.40E+02,-7154,3427,-691,-308,-40,-293,1,7,11
8.46E+02,-7154,3453,-702,-306,-52,-291,1,7,11
8.43E+02,-7133,3233,-737,-322,-55,-278,1,7,11
8.32E+02,-7135,3255,-751,-375,-32,-270,1,7,11
8.15E+02,-7149,3242,-766,-199,-9,-275,1,7,11
7.97E+02,-7148,3449,-764,-541,-10,-304,1,7,11
7.79E+02,-7130,3372,-1026,-615,-18,-369,1,7,11
7.64E+02,-7109,3032,-768,-408,-11,-194,1,7,11
7.54E+02,-7109,2951,-761,-423,278,-524,1,7,11
7.49E+02,-7133,3149,-754,-392,312,-562,1,7,11
7.47E+02,-7141,3089,-753,-588,338,-542,1,7,11
7.48E+02,-7168,2800,-739,-235,367,-230,1,7,11
7.50E+02,-7461,2784,-722,-370,369,-144,1,7,11
7.54E+02,-7501,2792,-715,16,328,-304,1,7,11
7.58E+02,-7523,2807,-701,-106,-2,57,1,7,11
7.60E+02,-7517,3092,-707,276,-91,-96,1,7,11
7.60E+02,-7491,3136,-721,383,75,-6,1,7,11
7.54E+02,-7461,3193,-746,203,9,319,1,7,11
7.42E+02,-7439,3009,-750,231,-291,364,1,7,11
7.21E+02,-7431,3340,-749,213,-319,147,1,7,11
6.91E+02,-7430,3410,-736,162,-336,181,1,7,11
6.65E+02,-7161,3208,-726,348,-353,213,1,7,11
